,time,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61
10,5/21/99 2:06,0,0.16181549,-0.1568928,-4.561837799999999,-17.001398000000002,1.47041931,38.2320939,0.02087448,0.06889431,-0.0102196,-0.0381894,0.76279697,0.60339415,60.903444799999995,-0.0287747,-0.0779041,0.31181757,3.89429722,1.74770836,-4.6600285,0.12315375,0.90155483,1.16434019,7.85191234,-7.830285000000001,4.66899142,0.74320546,0.37025404,82,183.969879,-0.1338624,0.18579414,5.99865197,-0.0011333,68.5336083,-0.7602571,0.07473005,0.40312176,-0.027180400000000004,-0.0439149,0.24913183,-1.2969583,-38.658772,-0.6327275,-602.45503,-0.0091045,-0.65193,43.829194,0.08725209,-169.0978,0.06566287,28.1364792,0.32658442,7.18243015,0.57190157,37.3648102,-41.280387,-0.2193485,-0.0019177,0.15834298,-0.0009092000000000001,0
11,5/21/99 2:08,0,0.11942849,-0.060234800000000005,-4.4737848,-17.108118,1.47041931,38.4215169,0.02087448,0.06889431,-0.0102196,-0.0381894,0.67734397,0.58779615,63.8744228,-0.0287747,-0.0785731,0.33883357,4.45170522,1.73219036,-4.6642475,0.12315375,0.90155483,1.15945819,6.62389234,-6.482232,4.49791042,0.74717346,0.36484904,82,184.504211,-0.1335834,0.13106914,5.32378597,-0.0011363,70.1141143,-0.7602571,0.07473005,0.40312176,-0.0235484,-0.051747900000000006,0.24913183,-8.3684913,-38.631475,-0.6327275,-520.23824,-1.1853745,-0.285708,46.921785,0.08658009,-169.26711,0.06566287,28.144780199999996,0.32218942,7.18243015,0.57164857,44.3877602,-40.163092,-0.8602185,-0.0025256999999999996,0.73516298,-0.0009032,0
12,5/21/99 2:10,0,0.19191349,-0.12202080000000001,-4.5924068,-17.214807,1.47041931,38.610938899999994,0.02087448,0.06889431,-0.0102196,-0.0381894,0.72881797,0.74058815,63.90812879999999,-0.0287747,-0.07924310000000001,0.33558157,5.00910822,1.71667236,-4.6684655,0.12315375,0.90155483,1.15457719,9.22003034,-6.683808,4.76237542,0.75114246,0.35944304,82,185.038574,-0.1333054,-0.14222390000000001,5.51708497,-0.0011393,71.4387603,-0.7602571,0.07473005,0.40312176,-0.017109400000000004,-0.0539859,0.24913183,-4.1830663,-38.604178999999995,-0.6327275,-560.73824,-0.9560765,-0.7466,45.181489,0.08590909,-169.43639,0.06566287,28.152837199999997,0.31779542,7.18243015,0.57139657,52.7610512,-39.800177000000005,-0.8602185,-0.0031337,1.27187598,-0.0008982000000000001,0
13,5/21/99 2:12,0,0.20917249,-0.0064508,-4.3782008,-17.321527,1.47041931,38.8003619,0.02087448,0.06889431,-0.0178936,-0.0381894,0.80639297,0.79541615,65.0293758,-0.0287747,-0.07991110000000001,0.34087057,5.33789722,1.70115836,-4.6726845,0.12315375,0.90155483,1.14969519,5.21600234,-6.885383999999999,4.56504842,0.75511046,0.44671204,82,185.57290700000001,-0.1330264,-0.05438490000000001,5.26580297,-0.0011413,67.7478423,-0.7602571,0.06465905,0.40312176,-0.017109400000000004,-0.0539859,0.24913183,0.00223667,-38.576882,-0.6327275,-680.66792,-1.2262674999999998,0.32213,52.501924,0.08525309,-169.60571000000002,0.06566287,28.160893199999997,0.31340042,7.18243015,0.57114457,57.2078282,-39.597281,-0.2193485,-0.0037417,0.38094498,-0.0008932,0
14,5/21/99 2:14,0,0.18979149,0.06239118,-4.5698428,-17.428216,1.47041931,38.899451899999995,0.02087448,0.07728731,-0.0119036,-0.0381894,0.83646097,0.67918115,63.058504799999994,-0.0287747,-0.0805811,0.31737057,4.45139622,1.68564036,-4.6769025,0.12315375,0.90155483,1.14481319,8.14768134,-7.086961,4.49791042,0.75907846,0.38589004,82,186.107239,-0.1327474,0.23465814,5.34630797,-0.0011443,71.92081529999999,-0.7239101,0.07473005,0.40312176,-0.017109400000000004,-0.0539859,0.24913183,1.29715767,-38.549586,-0.6327275,-533.45308,-0.8751285,-0.910117,49.929414,0.08458109,-169.77499,0.06566287,28.1691942,0.30900642,7.18243015,0.57089257,48.8787262,-39.3944,-0.2193485,-0.0036976999999999995,0.39238198,-0.0008872,0
15,5/21/99 2:16,0,0.08972849,-0.0356698,-4.5114078,-17.217554,1.47041931,38.9977499,0.02087448,0.06889431,-0.0199856,-0.0381894,0.60104597,0.64124515,64.5049618,-0.0287747,-0.0812501,0.36940257,3.56489522,1.69222836,-4.6811215,0.12315375,0.90155483,1.13993119,7.15083134,-7.288537,4.72953842,0.76304846,0.43020004,82,185.17880300000002,-0.1324694,0.02215514,5.81206797,-0.0011473,70.9347313,-0.6838981,0.07473005,0.41319276,-0.017109400000000004,-0.0539859,0.24913183,0.46830067,-38.522289,-0.6327275,-595.3046400000001,-0.11506949999999999,0.340532,47.224579999999996,0.08392509,-169.9443,0.06566287,28.177251199999997,0.30485542,7.18243015,0.57064057,47.045230200000006,-39.492529,0.39100247,-0.0036497,1.12172098,-0.0008822000000000001,0
16,5/21/99 2:18,0,0.12174749,0.05341718,-4.8327238,-16.764215,1.47041931,39.0960769,0.02087448,0.06889431,-0.0199856,-0.0381894,0.53870297,0.65717915,63.8013328,-0.0287747,-0.0819201,0.34214057,2.67839322,1.70685736,-4.6853394999999995,0.12315375,0.90155483,1.13504919,6.14873334,-7.411164,4.24357642,0.76701646,0.42405604,82,182.686676,-0.1321904,-0.3677249,5.70269297,-0.0011503,70.13376729999999,-0.6438861,0.07473005,0.41319276,-0.017109400000000004,-0.0539859,0.24913183,-0.0757663,-38.494993,-0.6327275,-619.46675,-1.0506845,0.340532,46.315889,0.08325409,-170.11358,0.06566287,28.185307199999997,0.30046142,7.18218615,0.57038857,40.7852212,-39.65824,-0.2193485,-0.0036006999999999996,0.75560998,-0.0008772000000000001,0
17,5/21/99 2:20,0,0.18826449,0.10199118,-4.728451799999999,-16.310876,1.47041931,39.1944049,0.02895648,0.06889431,-0.0199856,-0.0381894,0.86213697,0.77429815,61.944353799999995,-0.0287747,-0.08258910000000001,0.34870457,1.79189222,1.72148636,-4.6895584999999995,0.12315375,0.90155483,1.13016819,7.21801634,-7.411164,4.49791042,0.77098546,0.41791104,82,181.495026,-0.1319114,0.23910514,5.81206797,-0.0011533,69.19162829999999,-0.6038701,0.07473005,0.41319276,-0.017109400000000004,-0.0539859,0.24913183,-0.6197123000000001,-38.467696000000004,-0.6327275,-636.59957,-0.46330550000000004,-0.189868,45.437715000000004,0.08259809,-170.28288999999998,0.06566287,28.1936082,0.29606642,7.17779115,0.57013557,51.6863442,-39.82395,0.39100247,-0.0035527,0.10933098,-0.0008711999999999999,0
18,5/21/99 2:22,0,0.18430849,0.08830618,-4.8030838,-16.218286,1.47041931,39.2927019,0.02087448,0.07896531,-0.0199856,-0.0381894,0.62502697,0.71393815,62.822893799999996,-0.0287747,-0.0832591,0.38221057,6.10217622,1.73611636,-4.6937765,0.12315375,0.90155483,1.12528619,7.21801634,-7.411164,4.49791042,0.77495346,0.41176804,82,181.740753,-0.13163339999999998,-0.0626619,5.53740897,-0.0011553,77.34177530000001,-0.5638571,0.07473005,0.41319276,-0.017109400000000004,-0.0539859,0.24913183,-1.1637793,-38.440399,-0.6327275,-655.95503,-0.8164925000000001,-0.25989,44.559540999999996,0.08192609,-170.45217,0.06566287,28.2016652,0.30168142,7.17339715,0.56988457,47.0017732,-40.035437,-0.2193485,-0.0035037,0.44921298,-0.0008662000000000001,0
19,5/21/99 2:24,0,0.16791949,0.04748318,-4.7918778,-18.470575,1.47041931,39.3910299,0.02087448,0.07896531,-0.0938306,-0.06824939999999999,0.66168497,0.66697415,64.8481008,-0.0287747,-0.0839271,0.28545257,3.63393722,1.75074536,-4.6979955,0.12315375,0.90155483,1.12040519,5.95007234,-7.411164,4.63749742,0.77892246,0.40562304,82,181.986481,-0.13135439999999998,0.19110114,5.72051497,-0.0011583,69.7851343,-0.5238451,0.05266605,0.41807576,-0.1130174,-0.10891989999999999,0.32939483,-1.7078463,-38.413103,-0.6327275,-624.00972,-0.1908135,-0.34064,42.100495,0.08127009,-170.62145,0.06566287,28.2097212,0.31120342,7.16900215,0.56963157,43.511295200000006,-40.544455,0.08582647,-0.0034547,1.17855998,-0.0008612,0
20,5/21/99 2:26,0,0.16251949,-0.07847480000000001,-5.0309918,-19.843805,1.47041931,39.489326899999995,0.00073248,0.08873131,-0.1075386,-0.0781684,0.70380997,0.65065815,62.8207728,-0.0287747,-0.0845971,0.33202057,2.97574122,1.76537436,-4.7022135,0.12315375,0.90155483,1.11552319,7.21801634,-7.411164,4.49791042,0.58354746,0.39108704,82,182.232208,-0.13107539999999998,-0.0754799,5.12542197,-0.0011612999999999999,69.18692929999999,-0.4838291,0.05489305,0.42295876,-0.13704739999999999,-0.1330289,0.32939483,-6.2539893,-38.385806,-0.6327275,-521.79488,-1.5023565,-1.093226,43.387544,0.08059909,-170.79076,0.06566287,28.2180222,0.32048042,7.16485215,0.56937957,36.5691562,-41.053473,-0.8602185,-0.0034067,0.50180298,-0.0008562000000000001,0
21,5/21/99 2:28,0,0.18728249,0.00650518,-4.8133408,-20.212426999999998,1.47041931,38.653388899999996,-0.009338500000000001,0.07896531,-0.09538660000000002,-0.027244400000000002,0.61264497,0.51632915,66.7622248,-0.0287747,-0.08295010000000001,0.28505157,4.97775522,1.78000436,-4.7064315,0.12315375,0.90155483,1.11064119,7.21801634,-7.411164,4.77818342,0.58442946,0.38103004,82,182.636139,-0.13079739999999998,-0.0792329,5.46825697,-0.0011642999999999998,73.5148103,-0.4438161,0.04482105,0.39756476,-0.13704739999999999,-0.07833789999999999,0.32939483,-3.9969093,-38.358509999999995,-0.6327275,-585.70113,-0.4126465,0.027413999999999997,51.388642,0.07994309,-170.96005,0.06566287,28.2260792,0.33000242,7.16045715,0.56912757,52.1333652,-41.562490999999994,0.07056847,-0.0033577,0.03129798,-0.0008502000000000001,0
22,5/21/99 2:30,0,0.20861049,0.01491118,-4.971786799999999,-20.581048000000003,1.47041931,37.026893900000005,0.00073248,0.06889431,-0.09017860000000001,-0.0183524,0.68955097,0.69657815,61.6778438,-0.0287747,-0.07934110000000001,0.39682057,3.37662022,1.79463336,-4.7106505,0.12315375,0.90155483,1.10575919,7.21801634,-7.411164,4.80717542,0.58531246,0.36460104,82,183.13497900000002,-0.1305184,0.12374514,5.57811997,-0.0011673,63.552651299999994,-0.40380409999999994,0.05489305,0.38297976,-0.13704739999999999,-0.0738229,0.32939483,-1.7399513,-38.331213,-0.6327275,-575.22847,-0.2024755,-0.046198,48.568696,0.07927109,-171.12936000000002,0.06566287,28.234136199999995,0.33952342,7.15606315,0.56887557,47.2720372,-42.071509000000006,0.08582647,-0.0033086999999999995,0.49385998,-0.0008451999999999999,0
23,5/21/99 2:32,0,0.22624349,-0.15604279999999998,-5.1174258,-20.94967,1.47041931,35.9797139,0.00576748,0.06889431,-0.0801076,-0.0381894,0.74295897,0.72377215,60.1365078,-0.0287747,-0.0757331,0.36640057,4.43300922,1.80926236,-4.7148685,0.12315375,0.90155483,1.10087719,7.21801634,-9.413178,4.37883042,0.58619546,0.36460104,82,182.455261,-0.1302404,-0.25844490000000003,5.55541497,-0.0011692999999999999,63.988442299999996,-0.3637881,0.05977605,0.39305076,-0.1121744,-0.0738229,0.32939483,1.51517567,-38.303916,-0.6327275,-618.95308,-0.5875535,-0.722975,51.866792,0.07860009,-171.29863999999998,0.06566287,28.242436199999997,0.34880142,7.15166815,0.56862357,47.536197200000004,-42.580527000000004,-0.9212535,-0.0032607,1.21667698,-0.0008402000000000001,0
24,5/21/99 2:34,0,0.22012749,0.11042018,-5.2406498,-21.318323,1.47041931,37.2499469,0.01080348,0.06889431,-0.0647446,-0.0381894,0.87328197,0.75199015,62.530229799999994,-0.0287747,-0.07212610000000001,0.39977157,3.10570822,1.82389236,-4.7190875,0.12315375,0.90155483,1.09599519,7.21801634,-8.262997,5.00572242,0.58707846,0.36105704,82,180.521118,-0.1299614,0.20651114,5.75951597,-0.0011722999999999998,67.7234893,-0.3237751,0.06465905,0.40312176,-0.08938639999999999,-0.0738229,0.32939483,-5.0313333,-38.27662,-0.6327275,-591.35152,-0.047129500000000005,0.214734,48.500886,0.07794409,-171.46795,0.06566287,28.250493199999998,0.35832242,7.14727415,0.56837057,54.3494302,-43.089545,0.26893247,-0.0032116999999999996,0.46162598,-0.0008342,0
25,5/21/99 2:36,0,0.30350849,0.12674518,-5.2178498,-21.686944,1.47041931,38.5201489,0.01080348,0.06889431,-0.0350926,-0.012597399999999998,0.89860197,0.82196515,67.47076679999999,-0.0287747,-0.06851710000000001,0.38456257,2.47523822,1.83852136,-4.7233055,0.12315375,0.90155483,1.09111319,5.47640134,-6.41504,5.38291942,0.58796046,0.35599204,82,182.855774,-0.12968339999999998,-0.1857129,5.93761697,-0.0011753,68.4206323,-0.2837631,0.06969405,0.41319276,-0.0621244,-0.058171900000000006,0.32939483,5.59098167,-38.249323,-0.6327275,-586.28121,0.01821254,-0.40967,48.113679,0.07727209,-171.63723000000002,0.06566287,28.2585502,0.36784442,7.14287915,0.56811857,54.6094392,-42.929251,-0.7900275,-0.0031627,0.07408398,-0.0008292,0
26,5/21/99 2:38,0,0.27615149,0.01776218,-4.7164817999999995,-22.055566,1.47041931,38.3461989,0.01080348,0.07896531,0.02143243,-0.0082804,0.88486897,0.73487715,59.6806968,-0.0287747,-0.0649091,0.32052257,2.47523822,1.85315136,-4.7275245,0.12315375,0.90155483,1.08623219,5.97239534,-8.095586,4.96073942,0.58884246,0.35092804,82,178.652771,-0.12940439999999998,-0.28965290000000005,5.94378097,-0.0011783,65.7872093,-0.2437471,0.07473005,0.42295876,-1.9399999999999997e-05,-0.0378009,0.32939483,3.61063467,-38.222027000000004,-0.6327275,-598.23824,-0.0018645,-0.789088,43.978486,0.07661609,-171.80653999999998,0.06566287,28.266850199999997,0.37712142,7.13872915,0.56786757,48.60895120000001,-41.570409999999995,-0.2193485,-0.0031146999999999998,0.58744998,-0.0008242000000000001,0
27,5/21/99 2:40,0,0.21936449,0.12447718,-4.744648799999999,-22.424188,1.45131531,37.5284499,0.01080348,0.07896531,0.03586343,-0.0082804,0.83785297,0.70512215,59.0123618,-0.0287747,-0.061300099999999996,0.28990457,2.35511722,1.86778036,-4.7317425,0.12315375,0.90155483,1.08135119,6.42643634,-7.680783,4.49791042,0.58972546,0.34586404,82,174.04977399999999,-0.1291264,0.16718914,5.91564397,-0.0011813,64.71079329999999,-0.2037351,0.08480105,0.43302976,0.01279861,-0.0439149,0.32939483,0.84964867,-38.19473,-0.6327275,-610.19722,-0.0395225,-0.659987,39.843354,0.07594509,-171.97582,0.06566287,28.274907199999998,0.38664242,7.13433415,0.56761457,44.6865882,-40.913641999999996,-0.6099735,-0.0030656999999999998,1.22818998,-0.0008192,0
28,5/21/99 2:42,0,0.26659549,0.19151818,-4.8230968,-22.095026,1.41435831,36.7107009,0.01684648,0.07896531,0.03006443,-0.0082804,0.68100597,0.73055515,62.18460279999999,-0.0287747,-0.057693100000000004,0.36985257,5.06758822,1.88240936,-4.7359615,0.12315375,0.90155483,1.07646919,6.84123834,-7.411164,4.49791042,0.59060746,0.34080004,82,179.18829399999998,-0.1288474,-0.056659900000000006,5.62896197,-0.0011833,67.6988923,-0.1637221,0.08480105,0.43302976,0.01279861,-0.0439149,0.32939483,-1.9114603,-38.167434,-0.6327275,-607.18941,-0.2846705,-0.16046,47.337678000000004,0.07528909,-172.14513,0.06566287,28.2829642,0.39592042,7.12994015,0.56736257,45.7388342,-40.913641999999996,-0.6099735,-0.0030177,0.29271898,-0.0008131999999999999,0
29,5/21/99 2:44,0,0.23684849,0.25797618,-4.9157708,-21.642725,1.37738631,35.7979509,0.02087448,0.07896531,0.03006443,-0.0183524,0.59901297,0.58894215,60.1103998,-0.0287747,-0.0540851,0.33873457,3.52757922,1.89703936,-4.7401795,0.12315375,0.90155483,1.07158719,7.08923234,-7.411164,4.62352042,0.59149046,0.34612404,82,177.796356,-0.1285684,-0.1122489,5.85125197,-0.0011863,64.6008693,-0.12370610000000001,0.08480105,0.43302976,0.00303261,-0.0539859,0.32939483,4.40506867,-38.140137,-0.6327275,-563.0233900000001,-0.1253655,-0.660441,44.706514,0.07461709,-172.31441999999998,0.06566287,28.2912642,0.40544142,7.12554515,0.56711057,46.7910802,-40.913641999999996,-0.6023445,-0.0041547,0.03598198,-0.0008082,0
30,5/21/99 2:46,0,0.22386949,0.09921418,-4.8501628,-21.190423000000003,1.34042931,34.854926899999995,0.02087448,0.07896531,0.00992243,-0.0183524,0.66127097,0.61967115,56.022951799999994,-0.0287747,-0.050476099999999996,0.32622557,1.98756722,1.91166836,-4.7443975,0.12315375,0.90155483,1.06670519,5.68430934,-7.411164,4.58030742,0.59237246,0.36286104,82,176.40445,-0.1282904,0.17519914,5.87615397,-0.0011893,58.51395529999999,-0.08369410000000001,0.08480105,0.43302976,0.00303261,-0.0539859,0.32939483,-0.2874363,-38.112840000000006,-0.6327275,-518.85933,-0.6161025,-0.182799,43.668671999999994,0.07396109,-172.48373,0.06566287,28.2993212,0.41496342,7.12115015,0.56685857,47.84332620000001,-41.931799,0.02174047,-0.0035406999999999995,0.56405798,-0.0008032,0
31,5/21/99 2:48,0,0.12042449,0.09951318,-4.939716799999999,-20.738092,1.30345731,34.7281269,0.02087448,0.07896531,0.00992243,-0.0183524,0.80804697,0.67193315,58.295381799999994,-0.0287747,-0.0468691,0.34103457,5.81192722,1.92629736,-4.7486165,0.12315375,0.90155483,1.06182319,7.21801634,-7.411164,5.15812742,0.59325646,0.43770204,82,179.59008799999998,-0.1280114,0.10873014,5.64776097,-0.0011923,60.7463163,-0.0436811,0.08480105,0.43302976,0.00303261,-0.0539859,0.32939483,-3.7495953,-38.085544,-0.6327275,-697.01949,-0.3259725,0.160352,44.963594,0.07329009,-172.65301000000002,0.06566287,28.307378200000002,0.42424042,7.11675615,0.56709957,48.895572200000004,-43.440191999999996,0.69617847,-0.0020427,1.25245098,-0.0007972000000000001,0
32,5/21/99 2:50,0,0.06415649,0.01956518,-4.803983799999999,-21.838434,1.26650031,34.8614889,0.02087448,0.07896531,0.00992243,-0.0183524,0.82291697,0.68131715,59.714830799999994,-0.0287747,-0.0432601,0.39977157,4.94555922,1.94092736,-4.752835500000001,0.12315375,0.90155483,1.05694119,7.21801634,-7.411164,5.37596142,0.59413846,0.42499104,82,179.12661699999998,-0.1277324,0.18080314,6.30584197,-0.0011952999999999998,61.9861233,-0.0036650999999999997,0.08480105,0.43302976,0.00101861,-0.0637519,0.32939483,5.85587367,-38.058246999999994,-0.6327275,-620.81832,-0.12077249999999999,0.651822,42.836457,0.07263409,-172.82232,0.06566287,28.3156792,0.43376242,7.11260615,0.56769357,49.9478182,-44.948569,0.08582647,-0.0007027,0.32724198,-0.0007922000000000001,0
