,time,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61
2410,5/24/99 13:32,0,0.42781849,-1.2561838,-6.7388088,189.32294299999998,-0.6506746999999999,-11.874595,-0.0792265,-0.06111369999999999,-0.0199856,-0.0082804,0.06331097,-0.5386538000000001,24.7669248,0.01435631,0.01841088,-0.1907604,-0.033146800000000004,0.70128436,-3.9269675000000004,0.12315375,-0.10433419999999999,1.72825219,2.21786334,0.70836897,4.53544642,-0.7971555,-0.448787,96,-167.5439,-0.1020754,-0.1719789,4.02849797,-0.0010402999999999999,-22.728599,-0.0995591,-0.2252669,-0.0567922,-0.037251400000000004,-0.0838949,-0.7106762,-3.1191013,-38.466294,-0.6327275,-3194.0586,-0.3183925,-0.692214,2.36868396,-0.3747009,-56.450767000000006,-3.4260361000000006,29.984624199999995,-3.9112086,-0.29632990000000003,-4.9586234000000005,-68.42474,-49.018744,-2.1114995,0.01332026,1.50205398,0.01008378,0
2411,5/24/99 13:34,0,0.33699149,-1.1956568,-6.601576799999999,188.845282,-0.6783236999999999,-11.687736,-0.0866115,-0.0848347,-0.0933926,-0.0817674,-0.024378999999999998,-0.6181598,27.5070978,0.01490231,0.02675688,-0.2175174,1.13991122,0.69682836,-3.9269675000000004,0.12315375,-0.10433419999999999,1.73755619,2.21786334,0.44778397,4.91246042,-0.7962305000000001,-0.45748599999999995,96,-163.22883000000002,-0.1018184,0.07826014,3.74950697,-0.0010413,-27.929740000000002,-0.4979701,-0.20311089999999998,-0.0964872,-0.11782039999999999,-0.1473099,-0.7106762,6.65921867,-38.300433,-0.6327275,-3007.8339,-0.5751065,-1.066859,5.45541496,-0.3776069,-54.112938,-3.4353141000000003,29.984624199999995,-3.9163356,-0.3058509,-4.9591884,-53.783749,-48.807227000000005,-2.4716075,0.01332926,0.47280298,0.01012178,0
2412,5/24/99 13:36,0,0.36660049,-1.1100008,-6.8716658,188.36758999999998,-0.7059576999999999,-11.500847,-0.1192055,-0.0910227,-0.09017860000000001,-0.0882394,0.13298997,-0.6264148,22.7919178,0.01544931,0.02670288,-0.1336934,2.31296422,0.69237236,-3.9269675000000004,0.12315375,-0.10433419999999999,1.74686119,2.21786334,-0.074757,4.94267342,-0.7953055,-0.475421,96,-161.18819,-0.1015624,0.01056414,4.10051997,-0.0010433,-23.926322,-0.7602571,-0.20653890000000003,-0.1050222,-0.1071394,-0.12387390000000001,-0.6606251999999999,5.04215367,-38.134571,-0.6327275,-3059.5918,-0.6285805,-0.192687,8.73898396,-0.3805139,-51.927025,-3.4445911,29.984624199999995,-3.9214626000000004,-0.3153729,-4.9597534,-60.036801000000004,-48.595694,-1.5957525,0.01333726,0.38237198,0.01015978,0
2413,5/24/99 13:38,0,0.20057449,-1.2463538,-6.989810799999999,187.889929,-0.7336067,-11.366539,-0.1063875,-0.0980717,-0.07727460000000001,-0.0882394,-0.112228,-0.6349438000000001,24.225511800000003,0.01599631,-0.1267561,-0.2144004,3.35871822,0.68791736,-3.9269675000000004,0.12315375,-0.10433419999999999,1.75616519,2.36421034,1.58325097,4.49791042,-0.7943805,-0.527215,96,-163.51622,-0.1013054,-0.3071149,4.19256097,-0.0010443,-23.734579999999998,-0.7602571,-0.2151959,-0.09707719999999999,-0.10430639999999998,-0.13394489999999998,-0.6606251999999999,7.63883267,-37.968709999999994,-0.6327275,-3079.9257,-0.4851945,-0.06780499999999999,4.37582496,-0.38341290000000006,-51.246483000000005,-3.4541121,29.984624199999995,-3.9263456,-0.32464990000000005,-4.9603184,-66.148739,-49.201682,-1.4706305,0.01334626,1.00055098,0.01019778,0
2414,5/24/99 13:40,0,0.28661549,-1.1631038,-6.758391800000001,187.930396,-0.7612397,-14.117149,0.01634548,0.06560831,-0.0700366,-0.07389939999999999,0.13314297,-0.4605628,28.9626188,0.01654231,-0.1164451,-0.4196504,3.47624522,0.68346536,-3.9269675000000004,0.12315375,-0.10433419999999999,1.76547019,2.93073134,-0.418763,4.49791042,-0.7934555,-0.559461,96,-164.64494,-0.1010484,0.21639914,4.19207197,-0.0010463,-23.464316,-0.7602571,-0.2071849,-0.0481092,-0.0970684,-0.11945889999999999,-0.6606251999999999,-2.6949072999999997,-37.802848,-0.6327275,-3071.7324,0.09786354,-0.692214,5.90121596,-0.3863199,-50.565971000000005,-3.4633901,29.984624199999995,-3.9314726,-0.3341719,-4.9608834,-49.624446999999996,-52.701804,-1.4706305,0.01335426,1.56218898,0.01023478,0
2415,5/24/99 13:42,1,0.37475349,-12.097885,-12.605687,188.113501,-0.5074407,-14.462425,0.03542548,0.14885331,-0.0700366,-0.0583314,0.12727597,-0.3757208,26.9416828,0.01708931,-0.0924571,-0.32046640000000004,-12.229348,-9.3173696,7.06946249,0.12315375,-0.10433419999999999,-0.1273218,3.21398834,-2.2787830000000002,5.07774442,-0.7925305,-0.649817,96,-167.37198,-0.1007924,-0.30436890000000005,3.52318797,-0.0010473,-23.115531,-0.7602571,-0.20393789999999998,-0.0168132,-0.09646539999999999,-0.1037319,-0.6606251999999999,-2.1078713,-37.636987,-0.6327275,-3063.5371,-1.1941215,-0.948569,4.22964596,-1.7256979,-49.885428999999995,-3.4726671000000002,29.984624199999995,-3.9365996,-0.3436929,-4.9614484,-65.858334,-54.282340000000005,-2.7218515,0.01386026,0.51400198,0.01027278,1
2416,5/24/99 14:10,0,0.22989549,-1.2271928,-6.7855018,18.6738345,0.25711631,-89.027519,0.10784048,0.13878231,-0.0700366,0.040220599999999995,-0.20715799999999998,-0.6952068,-35.388073999999996,0.02474031,0.05366688,-0.12555439999999998,3.47624522,4.30105736,-3.9269675000000004,0.12315375,1.53651283,1.27675119,2.21786334,0.58712697,8.18199242,-0.7795805,-0.34392,96,-189.1949,-0.0972024,0.21738814,4.11370297,-0.0010703,-181.59423,-1.1817351,-0.1859719,-0.0654312,-0.0873444,-0.0776969,-0.6606251999999999,5.24845167,38.9320181,-0.6327275,-3140.5019,-1.1312545,-0.120124,13.489045,0.62538309,-48.583153,-3.6037711000000003,29.984624199999995,-4.007644600000001,-0.47577290000000005,-4.9693594,-35.673398,-125.07172,-1.9192395,0.01562426,1.35651598,0.01075278,0
2417,5/24/99 14:12,0,0.20016749,-1.3345068000000002,-6.7876378,21.2840645,-0.9468027,-86.52448199999999,0.11059848,0.13878231,-0.0700366,0.051840599999999994,-0.149076,-0.6103258,-37.064367,0.02528731,0.04814488,0.03199857,3.47624522,4.22103236,-3.9269675000000004,0.12315375,1.99020283,1.12601319,2.21786334,-1.414887,8.12352042,-0.7786555000000001,-0.327335,96,-187.07684,-0.09694639999999999,-0.2925759,4.57909597,-0.0010712999999999999,-181.99685,0.92564891,-0.18528789999999998,-0.0769342,-0.08699739999999999,-0.0738229,-0.6606251999999999,-4.0055762999999995,40.8447221,-0.6327275,-3217.6152,-1.0049085,-0.43402700000000005,9.97879096,0.60637109,-56.866264,-3.6132921000000002,29.984624199999995,-4.0127716,-0.4850509,-4.969924400000001,-40.58685,-123.43988999999999,-1.9833255,0.01689626,1.00779198,0.01074778,0
2418,5/24/99 14:14,0,0.09025449,-1.4330658,-6.0681018,23.2766185,-0.9143167,-78.744346,0.11059848,0.13878231,-0.0700366,0.0476736,0.22448997,-0.5522398000000001,-37.286405,0.02583331,0.04202588,-0.1636704,3.47624522,4.14100436,-3.9269675000000004,0.12315375,2.44389383,0.97527519,2.21786334,-1.414887,7.41392542,-0.7777295,-0.314267,96,-183.54418,-0.0966894,-0.0220109,3.59386697,-0.0010733,-179.97621999999998,1.06184091,-0.1868629,-0.0769342,-0.0724764,-0.057279899999999995,-0.6606251999999999,2.28104467,42.7600211,-0.6327275,-3149.9375,-0.8358375,-0.163573,12.864717,0.58734309,-59.896751,-3.6225690999999998,29.984624199999995,-4.0178986000000005,-0.4945719,-4.9704894,-27.695736,-121.61371000000001,-0.8602185,0.01803426,-0.00807,0.01074178,0
2419,5/24/99 14:16,0,0.30682949,-1.3534178,-6.1868738,22.3023745,-0.8818306999999999,-81.454399,0.11059848,0.14885331,-0.059965599999999994,0.0316986,0.19761097,-0.5537828,-32.816922,0.02638031,0.03590788,-0.0396954,2.00810122,4.06097536,-3.9269675000000004,0.12315375,2.89380383,0.82453819,4.07540034,-1.414887,7.38511742,-0.7768045,-0.305066,96,-188.4206,-0.09643339999999999,-0.0690529,4.29711397,-0.0010753,-179.2427,0.85017491,-0.2151959,-0.0769342,0.10445261,0.08830712,-0.6606251999999999,-4.7333593,44.698413099999996,-0.6327275,-3136.0175,-0.8038854999999999,0.192212,3.42813196,0.56833109,-59.207024,-3.6320911,29.984624199999995,-4.0230256,-0.5038499,-4.9710544,-36.136654,-119.78753999999999,-0.2834355,0.01803426,-0.0043619999999999996,0.01073578,0
2420,5/24/99 14:18,0,0.56581749,-1.4495758,-6.5124708,26.324591499999997,-0.8493447000000001,-82.891258,0.12613248,0.17034231,-0.0184446,0.0316986,0.31468997,-0.5736038,-36.271314000000004,0.02692631,0.02978988,-0.1207954,0.25731922,3.98095136,-3.9269675000000004,0.12315375,2.89380383,0.77554819,3.24983034,-1.414887,7.27073742,-0.7758795,-0.295865,96,-181.42575,-0.09617739999999998,0.16073314,3.93737297,-0.0010763,-177.26778000000002,0.63850891,-0.2206589,-0.0654742,0.17456261,0.14895112,-0.6606251999999999,0.35965767,46.703090100000004,-0.6327275,-3122.0957,-1.3624105,-0.43402700000000005,4.33145196,0.54930309,-58.216026,-3.6413681,29.984624199999995,-4.028152599999999,-0.5133709,-4.971619400000001,-27.753597999999997,-119.34621000000001,-0.8602185,0.01803426,0.50833298,0.01072978,0
2421,5/24/99 14:20,0,0.54150849,-1.2253618,-6.3885068,28.445715500000002,-0.8168736999999999,-82.12458000000001,0.17386748,0.24161931,0.03006443,0.021627599999999997,0.20049297,-0.5334028000000001,-30.588758000000002,0.02747331,0.02367088,-0.0216894,3.56724422,3.90092236,-3.9269675000000004,0.12315375,2.89380383,0.77554819,2.42425434,0.58712697,6.87834242,-0.7749545,-0.286664,96,-186.20408,-0.09592039999999999,-0.3267079,4.57579997,-0.0010783,-175.55718000000002,0.42683891,-0.2252669,-0.0355662,0.20292861,0.21749212,-0.6606251999999999,1.90958467,38.9869421,-0.6327275,-3136.5156,-0.42835850000000003,-0.43402700000000005,9.51962396,0.53029109,-49.181694,-3.6506461000000003,29.984624199999995,-4.0330346,-0.5228929,-4.972184400000001,-19.370663,-119.34621000000001,-1.4706305,0.01625926,1.26970898,0.01072378,0
2422,5/24/99 14:22,0,0.36466149,-1.1173258,-6.3878458,30.566809499999998,-0.7843876999999999,-78.72006999999999,0.23084148,0.32018431,0.04094243,0.021627599999999997,0.50181297,-0.46353279999999997,-33.242490000000004,0.02801931,0.01755188,0.08848257,3.06599722,3.82089336,-3.9269675000000004,0.12315375,2.89380383,0.77554819,2.21786334,-0.418763,7.46733142,-0.7740295,-0.255511,96,-194.29289,-0.09566439999999998,0.12367514,4.84465997,-0.0010792999999999998,-174.03538999999998,0.21517291,-0.2151959,0.00302376,0.18278661,0.25751312,-0.6606251999999999,-8.700644300000002,47.8765671,-0.6327275,-3145.8125,-0.2810085,0.192212,21.15616,0.51127809,-65.417564,-3.6601671000000002,29.984624199999995,-4.0381616000000005,-0.5321699000000001,-4.9727494000000005,-31.720028000000003,-119.34621000000001,-1.4706305,0.01686426,1.08836598,0.01071878,0
2423,5/24/99 14:24,0,0.17931249,0.10092318,-6.7779738,32.6879335,-0.7519017,-77.259331,0.22077048,0.32756931,0.05090843,0.0316986,-0.22753099999999998,-0.5113458,-33.009716999999995,0.02856631,0.01143288,0.11849057,5.37815722,3.74086936,-3.9269675000000004,0.12315375,2.89380383,0.77554819,4.21987734,-0.418763,7.23503142,-0.7731045,-0.267586,96,-184.83196,-0.09540739999999999,0.04303014,4.42870597,-0.0010812999999999999,-172.51357,0.00350591,-0.2151959,0.02316576,0.18379361,0.26615312,-0.6606251999999999,6.68875967,52.3851661,-0.6327275,-3152.5468,-1.1111705,-0.21649000000000002,10.136078999999999,0.49225009,-55.553946999999994,-3.6694440999999998,29.984624199999995,-4.0432885999999995,-0.5416909000000001,-4.9733144,-29.535214,-119.34621000000001,-1.5347175,0.01747026,0.29731998,0.01071278,0
2424,5/24/99 14:26,0,0.10627149,-0.21723379999999998,-6.4830628,34.8372255,-0.7194156999999999,-75.903114,0.20062848,0.30877031,0.05997243,0.0316986,0.13004597,-0.4293508,-29.368619,0.02911231,0.00531588,-0.056685400000000004,1.54064822,3.66084036,-3.9269675000000004,0.12315375,2.89380383,0.77554819,2.48828734,-0.418763,6.39006042,-0.7721805,-0.256307,96,-182.61597,-0.09515139999999998,-0.30026690000000006,3.93041497,-0.0010833,-170.99178,-0.20816010000000001,-0.2158679,0.02316576,0.20292861,0.25608212,-0.6606251999999999,-3.9119483,46.9803201,-0.6327275,-3159.2812,-1.2254435,-1.060267,9.50192396,0.47323809,-60.149162,-3.6787221,29.984624199999995,-4.0484156,-0.5512129,-4.9738794,-27.238217,-112.87971,-1.9863775000000001,0.01826226,0.58609998,0.01070678,0
2425,5/24/99 14:28,0,0.00820549,0.00310418,-6.8342168,37.0157235,-0.6869447,-78.347008,0.20062848,0.31011331,0.04990143,0.051840599999999994,0.47693897,-0.5471528,-30.549984999999996,0.02965931,-0.0008031000000000001,-0.0128304,2.03479322,3.58081236,-3.9269675000000004,0.12315375,2.89380383,0.77554819,2.89906134,-2.4110110000000002,7.28221142,-0.7712555,-0.2729,96,-182.12158,-0.09489439999999999,0.11605414,3.85479197,-0.0010843,-169.46996000000001,-0.4198260999999999,-0.2151959,0.03427476,0.19285761,0.24601112,-0.6606251999999999,-0.7674173000000001,49.3428381,-0.6327275,-3166.0175,-0.2559845,-0.43402700000000005,11.304963,0.45422609,-64.393883,-3.6882431,29.984624199999995,-4.0535426,-0.5604899,-4.9744444,-21.039853,-113.57563999999999,-0.8602185,0.02005026,1.28083198,0.01070078,0
2426,5/24/99 14:30,0,-0.1624175,0.04012818,-6.4613898,39.1942205,-0.6544587,-74.61338,0.22077048,0.33898331,0.04990143,0.0316986,0.14845897,-0.5946498,-33.172696,0.03020631,-0.0069221000000000005,0.00178057,-0.5277838,3.50078736,-3.9269675000000004,0.12315375,2.89380383,0.77554819,3.21398834,-0.309029,6.39311242,-0.7703305,-0.286664,96,-187.70646000000002,-0.09463839999999998,-0.1654379,4.22661797,-0.0010863,-165.71053,-0.6314920999999999,-0.20512489999999997,0.05307376,0.17302061,0.22617412,-0.6606251999999999,1.59842767,51.0631671,-0.6327275,-3162.8339,-0.9051125,-0.12274000000000002,15.737275,0.43519809,-55.999565000000004,-3.6975211000000003,29.984624199999995,-4.0584256000000005,-0.5700119,-4.9750094,-31.354184000000004,-114.27158,-1.1653935,0.01985926,1.45672098,0.01069578,0
2427,5/24/99 14:32,0,-0.3281085,0.14038818,-6.4413278,32.5437685,-0.6219726999999999,-76.73195600000001,0.25067848,0.37015731,0.04990143,0.0316986,0.32973697,-0.6435918,-28.068158,0.03075231,-0.0130401,-0.052354399999999995,4.47725222,3.42075836,-3.9269675000000004,0.12315375,2.89380383,0.77554819,3.21398834,-0.418763,6.39006042,-0.7694055000000001,-0.281594,96,-180.09761,-0.09438139999999999,0.24643014,3.52318797,-0.0010873,-169.98838999999998,2.14693491,-0.1940769,0.06314576,0.16294961,0.20603112,-0.6606251999999999,3.36869167,52.7834961,-0.6327275,-3138.25,-1.6274865,-0.606791,12.135041000000001,0.41618509,-63.583397,-3.7067981,29.984624199999995,-4.0635525999999995,-0.5795329,-4.9755744,-23.329037,-119.71242,-2.1114995,0.01922426,0.34005198,0.01068978,0
2428,5/24/99 14:34,0,-0.4002335,0.35346318,-6.4720768,34.8825755,-0.5894866999999999,-74.622474,0.28174148,0.40047831,0.04990143,0.0316986,0.28396097,-0.5959828,-30.445463,0.03129931,-0.0191591,0.05130057,4.47725222,3.34073036,-3.9269675000000004,0.12315375,2.89380383,0.77554819,3.21398834,-0.418763,6.69120842,-0.7684805,-0.282814,96,-181.52034,-0.09412539999999998,0.12362314,4.84551497,-0.0010892999999999999,-168.53042,1.83614391,-0.1742099,0.08298276,0.15287861,0.19626512,-0.6606251999999999,0.45914567,52.259441100000004,-0.6327275,-3113.6679,-0.3477085,0.192212,18.049958,0.39717309,-62.304680000000005,-3.7163190999999998,29.984624199999995,-4.0686796,-0.5888099,-4.9761394,-25.231015,-118.49168999999999,-0.8602185,0.01858826,0.53346498,0.01068378,0
2429,5/24/99 14:36,0,-0.5429435,0.55127518,-6.4656678,36.6508245,-0.5570166999999999,-78.06501,0.31180748,0.44027131,0.03983043,0.030206599999999997,0.03737097,-0.5364358,-29.980726,0.03184531,-0.0252771,0.02103657,4.47725222,3.26070536,-3.9269675000000004,0.12315375,2.89380383,0.77554819,3.21398834,-0.418763,6.68199242,-0.7675555000000001,-0.263042,96,-182.76421000000002,-0.09386939999999999,-0.14066689999999998,4.06438697,-0.0010913000000000001,-166.58742,1.52535291,-0.1540979,0.09454576,0.14280761,0.18470212,-0.6606251999999999,-10.07772,49.6616631,-0.6327275,-3102.1718,-1.0368485,0.558435,14.121858,0.37814509,-60.803154000000006,-3.7255971,29.984624199999995,-4.0738066,-0.5983319,-4.9767044,-22.360409,-117.27094,-0.8602185,0.01795326,1.17747698,0.01067778,0
2430,5/24/99 14:38,0,-0.6240355,0.52872418,-6.504065799999999,34.710272499999995,-0.5245307,-75.696174,0.34200748,0.46899231,0.03983043,0.021627599999999997,0.21454497,-0.6198898,-28.63252,0.03239231,-0.031395099999999995,0.02744557,1.33359422,3.18067736,-3.9269675000000004,0.12315375,2.89380383,0.77554819,1.21197334,-0.418763,6.41606142,-0.7666305,-0.292171,96,-182.92275,-0.09361239999999998,0.16073314,5.29174297,-0.0010923,-166.28374,1.21456191,-0.1352379,0.11319576,0.12297061,0.17612312,-0.6606251999999999,7.29691367,47.3619951,-0.6327275,-3121.5371,0.16880554,-0.068587,16.170686,0.35913309,-64.013695,-3.7351181,29.984624199999995,-4.0789336,-0.6078529,-4.9772694,-19.489804,-116.05021,-0.8602185,0.01731726,1.43971498,0.01067278,0
